Make,Model_Year,Fuel_Type,Transmission,Engine_Capacity,Kms_Driven,Price,Url,Description
MG,2021,Petrol,Automatic,1500cc,60 km,6070000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-4976176,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,50 km,6200000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-4874448,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,350 km,6080000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-peshawar-5337897,MG HS 2021 for sale in Peshawar
MG,2021,Petrol,Automatic,1500cc,157 km,6100000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5316066,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,22 km,6050000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5285179,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,10 km,6000000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-sialkot-5239838,MG HS 2021 for sale in Sialkot
MG,2021,Petrol,Automatic,1500cc,31 km,6160000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-5325072,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,50 km,5925000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-gujranwala-5336847,MG HS 2021 for sale in Gujranwala
MG,2021,Petrol,Automatic,1500cc,25 km,6000000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5307390,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,190 km,6125000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-5338873,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,10 km,6295000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-rawalpindi-5338872,MG HS 2021 for sale in Rawalpindi
MG,2021,Petrol,Automatic,1500cc,65 km,6050000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5338736,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,1 km,6050000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-sialkot-5338681,MG HS 2021 for sale in Sialkot
MG,2021,Petrol,Automatic,1500cc,80 km,6080000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-4650074,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,30 km,6095000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-5338631,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,30 km,6130000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-5338357,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,26 km,6130000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-5338343,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,2 km,6100000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-5338336,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1800cc,"5,000 km",5800000,https://www.pakwheels.com/used-cars/mg-other-2021-for-sale-in-karachi-5338335,MG Other 2021 for sale in Karachi
MG,2021,Petrol,Automatic,1500cc,"2,200 km",5900000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5338097,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,1 km,6000000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-karachi-5337920,MG HS 2021 for sale in Karachi
MG,2021,Petrol,Automatic,1500cc,"1,290 km",5950000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-5284476,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,"4,700 km",6050000,https://www.pakwheels.com/used-cars/mg-other-2021-for-sale-in-islamabad-5337457,MG Other 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,80 km,4250000,https://www.pakwheels.com/used-cars/mg-zs-2021-for-sale-in-lahore-5337394,MG ZS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,1 km,5950000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-faisalabad-5332509,MG HS 2021 for sale in Faisalabad
MG,2021,Petrol,Automatic,1500cc,50 km,6025000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5230095,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,50 km,6150000,https://www.pakwheels.com/used-cars/mg-other-2021-for-sale-in-lahore-5181986,MG Other 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,440 km,5900000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-peshawar-5329967,MG HS 2021 for sale in Peshawar
MG,2021,Petrol,Automatic,1500cc,30 km,5900000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5337300,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,1 km,6000000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5337268,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,"7,500 km",6125000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5337006,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,"7,700 km",5825000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-5336900,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,15 km,6040000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5241867,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,1 km,5950000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-karachi-5336866,MG HS 2021 for sale in Karachi
MG,2021,Petrol,Automatic,1500cc,"1,000 km",5980000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5336651,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,"1,800 km",6300000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-5336580,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,20 km,4350000,https://www.pakwheels.com/used-cars/mg-zs-2021-for-sale-in-lahore-5336526,MG ZS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,1 km,6100000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-karachi-5336479,MG HS 2021 for sale in Karachi
MG,2021,Petrol,Automatic,1500cc,1 km,6100000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-karachi-5336466,MG HS 2021 for sale in Karachi
MG,2021,Petrol,Automatic,1500cc,1 km,5995000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5336445,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,40 km,6050000,https://www.pakwheels.com/used-cars/mg-other-2021-for-sale-in-lahore-5336419,MG Other 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,"1,600 km",5840000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5336280,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,10 km,6185000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5335544,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,1 km,6000000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5336190,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,15 km,6075000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5336171,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,1 km,6400000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5225153,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,5 km,6070000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5314677,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,1 km,6000000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-faisalabad-5231817,MG HS 2021 for sale in Faisalabad
MG,2021,Petrol,Automatic,1500cc,1 km,6000000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-5325070,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,50 km,6020000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5326554,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,20 km,6150000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-karachi-5327053,MG HS 2021 for sale in Karachi
MG,2021,Petrol,Automatic,1500cc,777 km,6200000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-5275709,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,60 km,5949000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-faisalabad-5257420,MG HS 2021 for sale in Faisalabad
MG,2021,Petrol,Automatic,1500cc,"5,000 km",5900000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-faisalabad-5313740,MG HS 2021 for sale in Faisalabad
MG,2021,Petrol,Automatic,1500cc,25 km,6050000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-5322594,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,30 km,6075000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5256478,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,"3,592 km",6150000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-5328097,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,52 km,6150000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5230116,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,"5,000 km",5880000,https://www.pakwheels.com/used-cars/mg-midget-2021-for-sale-in-lahore-5335837,MG Midget 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,5 km,6000000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5335826,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,"5,000 km",6000000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5333484,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,"3,000 km",6000000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-gujranwala-5335482,MG HS 2021 for sale in Gujranwala
MG,2021,Petrol,Automatic,1500cc,15 km,6025000,https://www.pakwheels.com/used-cars/mg-other-2021-for-sale-in-sialkot-5335469,MG Other 2021 for sale in Sialkot
MG,2021,Petrol,Automatic,1500cc,75 km,6050000,https://www.pakwheels.com/used-cars/mg-other-2021-for-sale-in-lahore-5335425,MG Other 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,1 km,6200000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5331082,MG HS 2021 for sale in Lahore
